Every senator 's teachers do consider it to be boring that these adults had bought a cat . <eos>	[4.989119529724121, 6.183887481689453, 4.0947418212890625, 5.934715747833252, 4.169002056121826, 1.2339180707931519, 4.3170166015625, 4.216635227203369, 0.7501822710037231, 4.125090599060059, 2.509751319885254, 4.633316993713379, 6.543392181396484, 4.492368698120117, 4.902163505554199, 3.3895320892333984, 5.846445083618164, 3.581493854522705, 2.748487304415903e-07]	[7.685519218444824, 8.98910903930664, 3.790618896484375, 10.827564239501953, 5.193878173828125, 10.390222549438477, 3.870067596435547, 1.5201702117919922, 0.11444664001464844, 9.648286819458008, 6.8551025390625, 6.94987678527832, 8.316350936889648, 4.838018417358398, 7.463471412658691, 4.5077924728393555, 9.875015258789062, 1.5148963928222656, -0.0]	Every senator 's teachers have n't tempted it to be boring that these adults had bought a cat . <eos>	[4.990731239318848, 6.181384086608887, 4.093661785125732, 5.936341762542725, 4.168578147888184, 4.820466041564941, 4.606586933135986, 4.012629985809326, 3.4680094718933105, 5.773834705352783, 6.345728397369385, 2.763094425201416, 4.946816444396973, 6.5593438148498535, 4.3122148513793945, 4.79988431930542, 3.3771369457244873, 5.313197612762451, 3.6367478370666504, 2.810204478009837e-07]	[7.681962490081787, 8.9903564453125, 3.792388916015625, 10.821266174316406, 2.3268537521362305, 9.636871337890625, 13.399320602416992, 4.720088958740234, 1.2151412963867188, 2.8270158767700195, 10.693174362182617, 7.310100555419922, 7.372642517089844, 8.906578063964844, 4.849395751953125, 7.304494857788086, 4.719001770019531, 9.40737533569336, 1.4174976348876953, -0.0]
Lawrence has found it to be lucky that a lot of books disgust Tracy . <eos>	[4.990744590759277, 5.861269950866699, 4.757623672485352, 4.883159160614014, 4.091440200805664, 1.029916763305664, 3.6599361896514893, 2.6921818256378174, 4.098870277404785, 7.328757286071777, 0.4830440580844879, 6.241849899291992, 4.027087211608887, 5.149858474731445, 3.2234153747558594, 2.7853963047164143e-07]	[9.377889633178711, 4.100748062133789, 6.710611343383789, 4.307387351989746, 2.662644386291504, 0.19139480590820312, 10.29581069946289, 2.841792106628418, 3.682910919189453, 5.6375885009765625, 0.055171966552734375, 7.16242790222168, 16.745208740234375, 12.853010177612305, 2.849681854248047, -0.0]	Lawrence dared it to be lucky that a lot of books disgust Tracy . <eos>	[4.987462997436523, 5.862592697143555, 3.0649032592773438, 3.0615110397338867, 5.892659664154053, 5.801732063293457, 2.1488969326019287, 3.561237096786499, 7.024469375610352, 0.5639652013778687, 6.220802307128906, 3.3643622398376465, 4.645745277404785, 3.3190274238586426, 2.746251368535013e-07]	[9.378395080566406, 14.19359016418457, 5.957765579223633, 0.6234159469604492, 2.6946887969970703, 8.702820777893066, 4.132142066955566, 3.659921646118164, 6.119001388549805, 0.07185554504394531, 7.607308387756348, 17.350191116333008, 13.654480934143066, 2.778944969177246, -0.0]
A lot of patients have n't anticipated it to be strange that the Clintons kissed . <eos>	[4.988886833190918, 7.245473861694336, 0.3995402455329895, 6.253579616546631, 4.832643508911133, 5.6866559982299805, 4.459372520446777, 4.2837066650390625, 2.9196877479553223, 5.021274089813232, 5.699066162109375, 2.396216630935669, 4.381929397583008, 7.263179779052734, 5.589140892028809, 4.387270927429199, 2.799500293804158e-07]	[3.9344863891601562, 6.361644744873047, 0.04453277587890625, 7.644593238830566, 2.2323169708251953, 6.038384437561035, 8.379377365112305, 3.245659828186035, 3.840508460998535, 1.5567808151245117, 10.046974182128906, 5.125948905944824, 2.2490930557250977, 2.535053253173828, 13.578994750976562, 3.1866350173950195, -0.0]	A lot of patients force it to be strange that the Clintons kissed . <eos>	[4.987438201904297, 7.244596004486084, 0.40008044242858887, 6.254648208618164, 4.831686019897461, 5.060574054718018, 1.798579216003418, 5.812160491943359, 6.835711479187012, 2.6839189529418945, 4.23267126083374, 7.308685302734375, 5.707437515258789, 4.289651870727539, 2.7542779434952536e-07]	[3.9322052001953125, 6.364836692810059, 0.044605255126953125, 7.646474838256836, 12.075607299804688, 3.805832862854004, 0.3170337677001953, 2.18145751953125, 10.616579055786133, 5.0520782470703125, 2.049266815185547, 2.4084062576293945, 13.894087791442871, 3.5335378646850586, -0.0]
Those people believe it to be not so bad that Wendy was n't imploring Natalie to exit that high school . <eos>	[4.9878034591674805, 5.722795009613037, 4.408286094665527, 2.2738261222839355, 2.7514257431030273, 1.0723412036895752, 4.707071304321289, 5.186280727386475, 5.465134620666504, 3.171562433242798, 3.983337879180908, 4.432311058044434, 5.5825419425964355, 5.818423271179199, 3.876742362976074, 3.1689915657043457, 5.515829086303711, 3.069854736328125, 5.799281120300293, 2.9571962356567383, 4.00743293762207, 2.83976987702772e-07]	[7.4726104736328125, 5.389238357543945, 5.523591041564941, 3.7803096771240234, 3.3455400466918945, 0.14408302307128906, 6.097429275512695, 5.461881637573242, 3.2311954498291016, 1.6943674087524414, 11.311476707458496, 3.8091812133789062, 2.601381301879883, 3.6889686584472656, 12.355552673339844, 4.923746109008789, 10.159151077270508, 6.2471160888671875, 8.926684379577637, 0.5853385925292969, 1.1842689514160156, -0.0]	Those people had n't enticed it to be not so bad that Wendy was n't imploring Natalie to exit that high school . <eos>	[4.989618301391602, 5.720185279846191, 4.40847110748291, 5.218077182769775, 4.9948930740356445, 3.769212007522583, 3.014817714691162, 4.772862911224365, 5.803728103637695, 5.960576057434082, 5.280661582946777, 3.1497035026550293, 3.743682384490967, 4.0576581954956055, 5.497333526611328, 5.586745738983154, 3.669137954711914, 3.2168283462524414, 5.4515180587768555, 2.9521255493164062, 5.7150187492370605, 2.8362321853637695, 3.9306468963623047, 2.838923762737977e-07]	[7.469996452331543, 5.395529747009277, 4.8747100830078125, 6.556332588195801, 11.566905975341797, 4.082939147949219, 1.2639217376708984, 4.732819557189941, 7.173455238342285, 4.724903106689453, 3.652223587036133, 3.018885612487793, 11.795992851257324, 1.7993364334106445, 2.7631664276123047, 4.091588973999023, 12.637962341308594, 5.140026092529297, 10.265960693359375, 6.151969909667969, 8.764174461364746, 0.5595417022705078, 1.1030397415161133, -0.0]
Analyses do discover it to be too bad that Derek discusses Kayla . <eos>	[4.98911190032959, 6.394751071929932, 1.678185224533081, 4.730883598327637, 4.275917053222656, 3.587815284729004, 5.026528358459473, 5.051177024841309, 2.4841580390930176, 3.7836666107177734, 5.037822246551514, 3.658661365509033, 2.8878517150878906, 2.8212375013936253e-07]	[2.9388418197631836, 7.436908721923828, 9.729928970336914, 4.9538116455078125, 3.835848808288574, 0.7136688232421875, 6.120176315307617, 6.123915672302246, 4.078805923461914, 13.166069030761719, 11.96196174621582, 3.9135828018188477, 3.431791305541992, -0.0]	Analyses commission it to be too bad that Derek discusses Kayla . <eos>	[4.9935197830200195, 6.396678924560547, 6.563382148742676, 4.213469505310059, 6.006388187408447, 5.831429481506348, 5.317344665527344, 2.5227818489074707, 4.1220479011535645, 5.683117389678955, 3.891000270843506, 2.988868474960327, 2.7985240080852236e-07]	[2.9345550537109375, 11.971308708190918, 9.4454345703125, 4.032899856567383, 2.304593086242676, 8.09732437133789, 7.29632568359375, 4.3013153076171875, 13.396926879882812, 13.06512451171875, 4.040524482727051, 3.967010498046875, -0.0]
Kevin had discovered it to be bad that the guest had n't noticed the eggplant . <eos>	[4.991735458374023, 6.444980621337891, 5.319699287414551, 3.941781520843506, 3.967318534851074, 2.6092171669006348, 3.942009925842285, 3.3625547885894775, 5.278636932373047, 7.436253547668457, 5.774524688720703, 5.306017875671387, 4.294981479644775, 4.178616523742676, 7.340989112854004, 5.371582508087158, 2.874053564028145e-07]	[9.4684476852417, 5.505036354064941, 5.933093070983887, 4.63735294342041, 2.992748260498047, 0.4300060272216797, 8.512304306030273, 5.703401565551758, 2.6721715927124023, 9.335953712463379, 2.745218276977539, 5.724832534790039, 5.578265190124512, 1.8624191284179688, 3.2297449111938477, 1.9322233200073242, -0.0]	Kevin forces it to be bad that the guest had n't noticed the eggplant . <eos>	[4.990788459777832, 6.445099353790283, 5.470576286315918, 2.498697280883789, 5.6916069984436035, 6.316054344177246, 3.2483620643615723, 5.808985710144043, 7.081698417663574, 5.814840316772461, 5.330718040466309, 4.121537208557129, 3.3424973487854004, 7.258030891418457, 5.196061134338379, 2.8600405244105787e-07]	[9.463827133178711, 9.552408218383789, 5.158585548400879, 0.5881338119506836, 2.567964553833008, 9.469937324523926, 6.636055946350098, 2.3479394912719727, 9.723526000976562, 5.168950080871582, 4.910048484802246, 5.80742073059082, 3.7032556533813477, 3.386488914489746, 1.932539939880371, -0.0]
Those cousins of Margaret prefer it to be too bad that many waiters retaliated . <eos>	[4.991137504577637, 5.725054740905762, 4.655909538269043, 3.845104217529297, 4.84489631652832, 3.0838518142700195, 3.5568418502807617, 4.623167991638184, 5.644345283508301, 5.807520866394043, 2.6481194496154785, 3.744069814682007, 4.942980766296387, 5.498891830444336, 2.66557240486145, 2.757848562850995e-07]	[7.4693708419799805, 13.1019868850708, 4.766193389892578, 7.600301742553711, 12.332864761352539, 5.339827537536621, 1.0374622344970703, 1.6857070922851562, 5.629297256469727, 6.344805717468262, 4.430455207824707, 6.360115051269531, 3.4393091201782227, 15.001956939697266, 2.6704769134521484, -0.0]	Those cousins of Margaret are commissioning it to be too bad that many waiters retaliated . <eos>	[4.989687919616699, 5.723841667175293, 4.655835151672363, 3.840426445007324, 4.846107482910156, 6.03127384185791, 4.564936637878418, 2.96104097366333, 5.3315110206604, 4.3756937980651855, 5.417481422424316, 2.3220272064208984, 4.07672119140625, 5.064074516296387, 5.837358474731445, 2.3663525581359863, 2.786219681638613e-07]	[7.469938278198242, 13.110692024230957, 4.764900207519531, 7.609082221984863, 4.026261329650879, 14.094236373901367, 7.423797607421875, 2.880748748779297, 2.2785205841064453, 9.41423225402832, 7.0743560791015625, 4.357725143432617, 6.587218284606934, 3.637141227722168, 14.280868530273438, 2.3642330169677734, -0.0]
Sonia should need it to be nice that Barbara appears to insult Elaine . <eos>	[4.990227699279785, 5.782043933868408, 4.1448163986206055, 3.3917040824890137, 3.5474777221679688, 5.5518798828125, 5.816506385803223, 2.511937141418457, 3.3707427978515625, 3.8710336685180664, 2.832242250442505, 2.7606592178344727, 3.1369404792785645, 3.0031681060791016, 2.805172698572278e-07]	[12.018036842346191, 10.345460891723633, 9.107450485229492, 5.066572189331055, 1.2848100662231445, 2.46575927734375, 6.9672112464904785, 5.958012580871582, 10.068216323852539, 7.66940975189209, 0.7676620483398438, 10.863021850585938, 9.266409873962402, 1.3229198455810547, -0.0]	Sonia is n't requiring it to be nice that Barbara appears to insult Elaine . <eos>	[4.989813804626465, 5.778819561004639, 5.298707008361816, 5.405939102172852, 5.018194675445557, 1.9916892051696777, 5.441119194030762, 6.234793663024902, 2.5842018127441406, 3.789823055267334, 3.5412051677703857, 2.857491970062256, 2.720576286315918, 3.334636688232422, 2.8673267364501953, 2.796501235025062e-07]	[12.015106201171875, 2.6755285263061523, 6.578641891479492, 11.566314697265625, 5.247664451599121, 0.6111698150634766, 1.9859094619750977, 8.069358825683594, 6.415154457092285, 9.33828067779541, 6.802599906921387, 0.8694896697998047, 10.85915470123291, 9.037799835205078, 1.2897567749023438, -0.0]
Judy believes it to be worth noting that some casseroles blacken . <eos>	[4.990226745605469, 5.242841720581055, 2.3723835945129395, 2.6535227298736572, 1.1926393508911133, 3.879645347595215, 5.240340232849121, 1.4655662775039673, 4.62908935546875, 4.313869953155518, 6.567763328552246, 5.792766571044922, 2.784063894978317e-07]	[11.408751487731934, 6.948245048522949, 4.246929168701172, 3.776895523071289, 0.17882347106933594, 6.443484306335449, 2.994107246398926, 0.2875537872314453, 5.618738174438477, 3.2098159790039062, 3.2829227447509766, 6.749321937561035, -0.0]	Judy prods it to be worth noting that some casseroles blacken . <eos>	[4.98836088180542, 5.23585844039917, 5.684301376342773, 4.717587947845459, 4.775761127471924, 3.8142929077148438, 5.2189507484436035, 2.3008105754852295, 4.557160377502441, 5.043978691101074, 6.757916450500488, 6.000274658203125, 2.7228293220105115e-07]	[11.432242393493652, 1.8414230346679688, 9.899951934814453, 3.71944522857666, 2.478273391723633, 6.24273681640625, 2.194000244140625, 0.6322364807128906, 5.089019775390625, 3.144259452819824, 3.31691837310791, 6.745388031005859, -0.0]
Irene has considered it to be unlucky that these men hugged . <eos>	[4.9871110916137695, 5.489856719970703, 4.667461395263672, 5.28695011138916, 2.802908420562744, 0.3323620557785034, 2.944112777709961, 3.034060001373291, 4.379574775695801, 6.882447242736816, 4.200207710266113, 5.2283101081848145, 2.693440706025285e-07]	[11.492639541625977, 4.1786699295043945, 8.521461486816406, 3.794210433959961, 0.8728189468383789, 0.05812263488769531, 10.51844596862793, 4.718301773071289, 6.62922477722168, 3.786850929260254, 5.961007118225098, 5.474496841430664, -0.0]	Irene prompted it to be unlucky that these men hugged . <eos>	[4.98807954788208, 5.492013931274414, 5.719146251678467, 0.48569175601005554, 5.735004901885986, 6.49096155166626, 3.0533108711242676, 3.9726810455322266, 6.675455093383789, 2.944685935974121, 4.891752243041992, 2.697673551210755e-07]	[11.487704277038574, 12.417083740234375, 6.459170818328857, 0.05971527099609375, 2.5578460693359375, 12.282654762268066, 4.99819278717041, 7.313651084899902, 3.8240222930908203, 6.651572227478027, 5.658963203430176, -0.0]
All organizations needed it to be uninteresting that Rachelle was n't scratching . <eos>	[4.990060806274414, 5.823802947998047, 4.687088966369629, 3.009542465209961, 3.123847723007202, 5.900321006774902, 6.415375709533691, 1.9669642448425293, 4.969728469848633, 5.729157447814941, 6.096084117889404, 5.935145854949951, 3.8651766777038574, 2.730708956732997e-07]	[5.902559280395508, 8.541206359863281, 8.077251434326172, 5.397214889526367, 1.2685861587524414, 3.441340446472168, 13.178415298461914, 8.746430397033691, 4.370162010192871, 2.801839828491211, 4.860592842102051, 15.144302368164062, 1.6264724731445312, -0.0]	All organizations can prod it to be uninteresting that Rachelle was n't scratching . <eos>	[4.987642288208008, 5.820919990539551, 4.6863508224487305, 5.462508201599121, 5.340190887451172, 3.8622264862060547, 5.756566047668457, 6.225439071655273, 2.079531192779541, 5.414479732513428, 5.487227916717529, 6.1240949630737305, 6.105000972747803, 3.8256278038024902, 2.729589141381439e-07]	[5.907299041748047, 8.54721736907959, 4.4925537109375, 5.020984649658203, 5.5644683837890625, 2.686738967895508, 3.941075325012207, 12.678243637084961, 8.705977439880371, 4.150317192077637, 5.34440803527832, 4.77149772644043, 15.52327823638916, 1.6628875732421875, -0.0]
Angela 's electricians expected it to be a shame that Ruth was concealing what has fallen . <eos>	[4.987078666687012, 5.795386791229248, 5.825199127197266, 6.812314033508301, 3.906196355819702, 0.8318352699279785, 3.3006796836853027, 5.549126148223877, 6.971251487731934, 3.15613055229187, 4.398857116699219, 4.590193748474121, 5.6904168128967285, 3.3183372020721436, 3.182786464691162, 1.2303297519683838, 3.632887840270996, 2.8919771466462407e-07]	[11.267242431640625, 3.5131120681762695, 4.066934585571289, 11.081618309020996, 5.089735984802246, 0.11240386962890625, 0.6656761169433594, 1.8112287521362305, 6.104656219482422, 2.9314069747924805, 8.474488258361816, 1.9251947402954102, 11.195819854736328, 4.02360725402832, 5.638832092285156, 7.572019577026367, 3.5062408447265625, -0.0]	Angela 's electricians are pressuring it to be a shame that Ruth was concealing what has fallen . <eos>	[4.992929458618164, 5.789838790893555, 5.830132484436035, 6.8137617111206055, 6.610782146453857, 4.650382041931152, 2.0749354362487793, 5.5690083503723145, 6.370578765869141, 7.0163164138793945, 2.8501996994018555, 4.699118614196777, 4.6142659187316895, 5.720256805419922, 3.412881374359131, 3.243819236755371, 1.2332255840301514, 3.684401512145996, 2.9501973131118575e-07]	[11.257673263549805, 3.514871597290039, 4.064748764038086, 3.7390127182006836, 11.678274154663086, 6.405092239379883, 0.6040611267089844, 2.4960994720458984, 2.3325538635253906, 6.500889778137207, 3.264749526977539, 8.689817428588867, 3.7431411743164062, 10.77450180053711, 4.120975494384766, 5.110531806945801, 7.357465744018555, 3.2428016662597656, -0.0]
Lawrence discovered it to be not so obvious that Sarah is screaming . <eos>	[4.99415397644043, 5.860498428344727, 2.8978044986724854, 2.8878321647644043, 1.3924736976623535, 3.90167236328125, 5.017694473266602, 5.116488456726074, 3.115560293197632, 4.1019086837768555, 4.559411525726318, 5.915432929992676, 3.2252235412597656, 2.7283493864160846e-07]	[9.379857063293457, 8.546225547790527, 4.440132141113281, 3.910268783569336, 0.19643402099609375, 7.2921833992004395, 5.249000549316406, 4.701883316040039, 1.736297607421875, 8.36966609954834, 3.856487274169922, 9.53874397277832, 2.7925939559936523, -0.0]	Lawrence urged it to be not so obvious that Sarah is screaming . <eos>	[4.9884185791015625, 5.861678123474121, 4.610325813293457, 0.5451155304908752, 5.753795623779297, 6.086658954620361, 5.830025672912598, 5.646828651428223, 3.1335105895996094, 3.796745777130127, 5.039924621582031, 5.764322280883789, 3.19997501373291, 2.7273247837911185e-07]	[9.378292083740234, 9.879191398620605, 5.356200218200684, 0.07971572875976562, 2.4045791625976562, 6.404170989990234, 5.581089973449707, 6.576539039611816, 2.1607666015625, 9.965714454650879, 4.401421546936035, 10.356836318969727, 2.563654899597168, -0.0]
Emily 's doctor might discover it to be not so normal that every teenager ca n't murmur . <eos>	[4.988091945648193, 5.920437812805176, 6.761802673339844, 4.904136657714844, 4.835367202758789, 3.1948776245117188, 3.2435388565063477, 2.9096975326538086, 4.400031089782715, 4.873641014099121, 5.471139907836914, 2.972364902496338, 3.5994818210601807, 5.167112350463867, 4.540387153625488, 0.18820782005786896, 5.130028247833252, 4.327943801879883, 2.7508227162797994e-07]	[10.560626983642578, 2.923847198486328, 9.06246566772461, 8.740581512451172, 6.279664993286133, 4.0348005294799805, 3.885183334350586, 0.5524044036865234, 7.216310977935791, 4.454155921936035, 7.427526473999023, 2.472888946533203, 7.510260581970215, 9.360824584960938, 8.519594192504883, 0.03295707702636719, 5.289431571960449, 2.6679506301879883, -0.0]	Emily 's doctor can spur it to be not so normal that every teenager ca n't murmur . <eos>	[4.990030765533447, 5.91862678527832, 6.762603759765625, 4.905683517456055, 5.287111759185791, 4.599333763122559, 3.668182134628296, 4.584219932556152, 6.169157028198242, 5.959395408630371, 5.809207916259766, 2.963514804840088, 3.7024569511413574, 5.560270309448242, 4.225155353546143, 0.19395194947719574, 5.2611541748046875, 4.337069511413574, 2.74325913096618e-07]	[10.552810668945312, 2.9199352264404297, 9.060932159423828, 5.8642683029174805, 13.599714279174805, 4.876148223876953, 1.4747257232666016, 4.704240798950195, 7.565562725067139, 4.484708786010742, 6.899247169494629, 2.8519287109375, 7.269567489624023, 9.433450698852539, 7.736896514892578, 0.03292083740234375, 5.085351943969727, 2.5300750732421875, -0.0]
Every library is n't discovering it to be natural that Amanda is ordering some woman to change . <eos>	[4.989954471588135, 6.174131870269775, 4.792781829833984, 5.678320407867432, 5.694645881652832, 3.923125982284546, 2.806699752807617, 4.378338813781738, 5.6013078689575195, 2.4823293685913086, 4.389955520629883, 4.512279510498047, 5.720833778381348, 4.0518317222595215, 4.567938327789307, 2.9005489349365234, 5.436798095703125, 3.277214288711548, 2.8937054707967036e-07]	[7.682415008544922, 9.202444076538086, 2.0482053756713867, 10.414560317993164, 15.579462051391602, 3.3759469985961914, 4.716190338134766, 1.395848274230957, 8.392375946044922, 6.738677978515625, 13.600422859191895, 1.5970191955566406, 12.930224418640137, 5.17405891418457, 8.086614608764648, 0.8999786376953125, 5.974416732788086, 2.8779993057250977, -0.0]	Every library induces it to be natural that Amanda is ordering some woman to change . <eos>	[4.990208625793457, 6.174582004547119, 4.792909145355225, 3.044652223587036, 3.715517520904541, 5.291647911071777, 5.88922643661499, 2.842578172683716, 5.017744541168213, 4.663634300231934, 6.054797649383545, 3.6655001640319824, 4.354995250701904, 2.7063450813293457, 5.60852575302124, 3.3911824226379395, 2.9411887680907967e-07]	[7.683376312255859, 9.202320098876953, 12.38389778137207, 6.100893974304199, 2.218059539794922, 2.439136505126953, 8.579923629760742, 6.2344818115234375, 13.463464736938477, 1.7527503967285156, 12.171327590942383, 5.5380754470825195, 8.243979454040527, 0.8463935852050781, 5.74952507019043, 2.608738899230957, -0.0]
Ella 's friends had n't believed it to be unsuprising that some car has n't stopped . <eos>	[4.991177082061768, 5.166624546051025, 6.858342170715332, 5.017033576965332, 5.730352878570557, 5.204993724822998, 3.9144110679626465, 3.8057096004486084, 1.7434356212615967, 4.36532735824585, 3.7520127296447754, 5.253848075866699, 5.153040409088135, 4.60050106048584, 4.392124652862549, 3.533827781677246, 4.2016706466674805, 2.6931616048386786e-07]	[11.52996826171875, 2.852261543273926, 6.295302391052246, 4.639314651489258, 6.960332870483398, 6.97080135345459, 3.342221260070801, 1.7291440963745117, 0.2982635498046875, 4.4372758865356445, 5.743303298950195, 6.456191062927246, 9.625303268432617, 5.6125030517578125, 4.516509056091309, 6.158485412597656, 1.4164094924926758, -0.0]	Ella 's friends convince it to be unsuprising that some car has n't stopped . <eos>	[4.988378524780273, 5.168404579162598, 6.856976509094238, 5.017028331756592, 3.52844500541687, 1.5450327396392822, 5.302282333374023, 5.40970516204834, 3.7708163261413574, 5.061288833618164, 4.850350379943848, 5.634507179260254, 4.609467029571533, 3.6832776069641113, 4.942476272583008, 2.800587708406965e-07]	[11.533951759338379, 2.853487968444824, 6.29319953918457, 8.524124145507812, 6.869534492492676, 0.39763641357421875, 2.6222829818725586, 2.8792800903320312, 5.364567756652832, 6.841968059539795, 9.919231414794922, 3.2251787185668945, 4.3340559005737305, 5.497943878173828, 2.0650901794433594, -0.0]
Andrea wants it to be worth noting that Larry would n't practice . <eos>	[4.9920501708984375, 4.691870212554932, 2.5285778045654297, 1.010983943939209, 4.381448745727539, 5.451712608337402, 5.120394706726074, 2.8498589992523193, 4.159090042114258, 4.176018714904785, 4.6607255935668945, 4.625810623168945, 4.813370704650879, 2.8426541121007176e-07]	[11.676619529724121, 7.556030750274658, 5.433788299560547, 0.1411609649658203, 1.2228269577026367, 7.906760215759277, 3.453921318054199, 1.4440670013427734, 9.011163711547852, 4.085968017578125, 3.8273191452026367, 9.776668548583984, 3.4423704147338867, -0.0]	Andrea will commission it to be worth noting that Larry would n't practice . <eos>	[4.987767219543457, 4.690749168395996, 5.060493469238281, 4.287507057189941, 3.2145676612854004, 5.871732234954834, 5.465122222900391, 5.254981517791748, 2.953519821166992, 4.025547981262207, 4.415257453918457, 4.505557060241699, 4.635854244232178, 4.741856575012207, 2.8258330075914273e-07]	[11.666770935058594, 8.050180435180664, 10.969414710998535, 5.121400833129883, 1.851287841796875, 2.7872543334960938, 7.002185821533203, 4.170612335205078, 1.8362617492675781, 9.89509391784668, 3.6253957748413086, 4.146300315856934, 9.984395980834961, 3.2161998748779297, -0.0]
The lady was n't expecting it to be not so good that Thomas sells every sock . <eos>	[4.987181186676025, 7.803272247314453, 5.227156162261963, 6.177966594696045, 5.861573219299316, 3.5259032249450684, 3.1113975048065186, 3.7363333702087402, 6.227024555206299, 5.920830249786377, 5.482619285583496, 3.2760910987854004, 3.4501547813415527, 5.00848913192749, 4.280203342437744, 6.342301368713379, 4.017026424407959, 2.926580862094852e-07]	[1.715127944946289, 10.806401252746582, 3.1764936447143555, 7.012500762939453, 7.041632652282715, 3.7330217361450195, 2.1037158966064453, 0.8791866302490234, 7.720807075500488, 4.540189743041992, 3.0400428771972656, 2.949355125427246, 9.344762802124023, 10.910015106201172, 6.695136070251465, 9.402107238769531, 2.6269054412841797, -0.0]	The lady does n't badger it to be not so good that Thomas sells every sock . <eos>	[4.987218856811523, 7.8045454025268555, 5.2277326583862305, 1.73533296585083, 4.63718318939209, 3.941311836242676, 3.114248037338257, 4.633049964904785, 5.875900745391846, 5.58472204208374, 5.792873382568359, 3.327890157699585, 3.1302616596221924, 5.561524391174316, 4.163327217102051, 6.373293876647949, 4.001100540161133, 3.008350972777407e-07]	[1.7137670516967773, 10.802948951721191, 5.623473167419434, 1.7738122940063477, 15.065753936767578, 3.5463218688964844, 5.137608528137207, 2.9293384552001953, 7.197660446166992, 3.8770008087158203, 3.1621150970458984, 2.8544464111328125, 10.286911010742188, 7.128848075866699, 6.417061805725098, 8.73172378540039, 2.518899917602539, -0.0]
A lot of actors ' ex-girlfriends are n't discovering it to be unpleasant that Frank had played . <eos>	[4.987094879150391, 7.244930744171143, 0.39936384558677673, 6.254050254821777, 4.817992210388184, 6.510251998901367, 5.835235595703125, 6.447697162628174, 6.191729545593262, 4.500967025756836, 2.617953062057495, 4.569456100463867, 5.315163612365723, 2.1430137157440186, 4.364307880401611, 4.789395332336426, 5.251428604125977, 4.174774169921875, 2.8224053494341206e-07]	[3.9335880279541016, 6.3638129234313965, 0.04451942443847656, 7.887978553771973, 5.273462295532227, 3.6957569122314453, 2.625247001647949, 5.074357032775879, 13.103506088256836, 3.5412540435791016, 4.425695419311523, 1.5111331939697266, 9.33897590637207, 6.979957580566406, 8.061727523803711, 4.8766679763793945, 5.764751434326172, 2.2992382049560547, -0.0]	A lot of actors ' ex-girlfriends could n't convince it to be unpleasant that Frank had played . <eos>	[4.989713191986084, 7.244396209716797, 0.3994007408618927, 6.254027366638184, 4.817290782928467, 6.510068893432617, 5.834506034851074, 3.597973585128784, 4.50935173034668, 4.308237075805664, 2.548739433288574, 4.762874603271484, 5.742698669433594, 2.241433620452881, 3.373422145843506, 4.862612724304199, 4.884266376495361, 4.401365280151367, 2.831305891959346e-07]	[3.9329452514648438, 6.36204719543457, 0.04452705383300781, 7.887433052062988, 5.275123596191406, 3.6965723037719727, 5.694911003112793, 3.227999687194824, 6.8542022705078125, 4.971763610839844, 0.6625080108642578, 1.6179370880126953, 10.392545700073242, 7.008858680725098, 8.580323219299316, 3.260228157043457, 6.281542778015137, 4.621101379394531, -0.0]
Those museums had n't ascertained it to be not so amusing that Christine wo n't appear . <eos>	[4.98982572555542, 5.723655700683594, 4.285126686096191, 5.228521347045898, 4.356873035430908, 4.064558982849121, 3.9015626907348633, 4.2588629722595215, 5.780612468719482, 5.983061790466309, 5.688895225524902, 2.6528267860412598, 3.326218605041504, 4.946674346923828, 0.28215092420578003, 4.835020065307617, 3.5437777042388916, 2.891750057187892e-07]	[7.470698356628418, 10.314680099487305, 5.812778472900391, 8.020373344421387, 9.856561660766602, 4.609292030334473, 4.7598876953125, 1.3437767028808594, 6.230310440063477, 4.559931755065918, 9.166624069213867, 3.227144241333008, 12.196487426757812, 9.271140098571777, 0.07823562622070312, 5.709048271179199, 2.665616989135742, -0.0]	Those museums should n't urge it to be not so amusing that Christine wo n't appear . <eos>	[4.987488269805908, 5.723901271820068, 4.284317970275879, 3.682511806488037, 3.6597418785095215, 4.637820243835449, 0.9709116220474243, 4.706478595733643, 6.497593402862549, 6.26485013961792, 6.19188117980957, 2.865170955657959, 3.3912816047668457, 5.000474452972412, 0.26764869689941406, 4.9148759841918945, 3.606968879699707, 2.9158385927985364e-07]	[7.472273826599121, 10.312087059020996, 6.84476375579834, 6.028070449829102, 13.015291213989258, 4.923640251159668, 0.1419811248779297, 1.1616029739379883, 7.226539611816406, 5.725785255432129, 9.437196731567383, 2.953244209289551, 12.919242858886719, 7.068077087402344, 0.07238960266113281, 5.848522186279297, 2.9649248123168945, -0.0]
