Dawn 's ex-husband was n't going to one rough grocery store and Becca was n't going to many . <eos>	[5.545644283294678, 4.751562595367432, 7.380054473876953, 3.684645652770996, 5.887446403503418, 5.575278282165527, 0.7305773496627808, 5.274064064025879, 4.7839860916137695, 6.308480262756348, 1.0871787071228027, 3.3365278244018555, 6.103457450866699, 4.924793243408203, 5.963124752044678, 5.6706929206848145, 0.5281755924224854, 4.942164421081543, 5.914660930633545, 3.008776161550486e-07]	[11.226276397705078, 2.0171594619750977, 7.585644245147705, 4.9420623779296875, 6.500995635986328, 4.6121015548706055, 0.10654640197753906, 7.623617172241211, 13.657644271850586, 11.170021057128906, 0.1482868194580078, 3.143050193786621, 10.492634773254395, 1.9835376739501953, 3.5407333374023438, 3.3419580459594727, 0.07157135009765625, 11.975454330444336, 3.23386287689209, -0.0]	Dawn 's ex-husband was n't going to one grocery store and Becca was n't going to many rough . <eos>	[4.993903160095215, 5.850017070770264, 6.798396587371826, 3.9474236965179443, 5.529363632202148, 5.478261947631836, 0.4406276345252991, 5.333156585693359, 4.798877716064453, 1.7427802085876465, 3.493767023086548, 5.908953666687012, 4.934905052185059, 5.989226818084717, 5.668863296508789, 0.6631558537483215, 4.8866658210754395, 5.819257736206055, 5.893006324768066, 3.08419231487278e-07]	[11.200714111328125, 2.4888076782226562, 7.552353858947754, 3.2819128036499023, 7.1541242599487305, 5.251997947692871, 0.0592498779296875, 8.026542663574219, 10.21759033203125, 0.2918128967285156, 2.585235595703125, 10.217641830444336, 1.9127464294433594, 3.5331058502197266, 3.5444517135620117, 0.0939178466796875, 11.584491729736328, 10.292695999145508, 5.289834022521973, -0.0]
Gina climbed down a few white slopes and Barbara 's electrician climbed down a lot . <eos>	[4.989190101623535, 5.171087265014648, 3.392695426940918, 2.72426700592041, 4.848447799682617, 3.9674811363220215, 5.263379096984863, 3.6130142211914062, 6.0179443359375, 5.852475166320801, 6.540603160858154, 5.425080299377441, 3.260716438293457, 2.883695363998413, 3.1270687580108643, 2.9226956367492676, 2.846892641628074e-07]	[11.646523475646973, 12.656094551086426, 4.785491943359375, 2.2536563873291016, 7.653238296508789, 7.993491172790527, 11.412599563598633, 1.957071304321289, 12.085006713867188, 2.716482162475586, 12.405527114868164, 5.496265411376953, 4.003657341003418, 2.4724903106689453, 8.718449592590332, 2.3022727966308594, -0.0]	Gina climbed down a few slopes and Barbara 's electrician climbed down a lot white . <eos>	[4.986786365509033, 5.171842575073242, 3.3930211067199707, 2.723654270172119, 4.852190971374512, 3.9727678298950195, 3.2749290466308594, 6.046047687530518, 5.586688995361328, 6.684360504150391, 5.358563423156738, 3.24898099899292, 2.872136116027832, 3.033303737640381, 2.8025145530700684, 5.404784202575684, 2.9215289032435976e-07]	[11.642247200012207, 12.663703918457031, 4.7832136154174805, 2.2529468536376953, 7.651979446411133, 9.340686798095703, 1.9885187149047852, 12.337224960327148, 3.116483688354492, 12.927122116088867, 5.566623687744141, 3.9051389694213867, 2.451075553894043, 8.665509223937988, 11.943765640258789, 2.652311325073242, -0.0]
Samantha examined a lot of exposed reports about and Brian examined a few . <eos>	[4.9904022216796875, 6.143471717834473, 4.049334526062012, 6.8763532638549805, 0.9211854934692383, 6.640964984893799, 6.716923713684082, 3.3627328872680664, 4.0266523361206055, 6.556655406951904, 5.183412551879883, 4.315938472747803, 6.844307899475098, 5.601218223571777, 2.813618493746617e-07]	[11.830096244812012, 12.882612228393555, 3.739933967590332, 5.255739212036133, 0.14837265014648438, 10.171375274658203, 6.660543441772461, 2.5714550018310547, 6.150284767150879, 10.201337814331055, 11.473602294921875, 4.259061813354492, 4.847321510314941, 5.531149864196777, -0.0]	Samantha examined a lot of reports about and Brian examined a few exposed . <eos>	[4.9938154220581055, 6.144942283630371, 4.048154830932617, 6.875759124755859, 0.9226512908935547, 6.640174865722656, 3.3854193687438965, 4.202652931213379, 6.583288192749023, 4.923571586608887, 4.327605724334717, 6.822664260864258, 5.554428577423096, 6.658555030822754, 2.828895162565459e-07]	[11.828472137451172, 12.86985969543457, 3.7406272888183594, 5.255456924438477, 0.1486968994140625, 6.196712493896484, 1.7073020935058594, 6.553239822387695, 10.3759126663208, 11.90391731262207, 4.448718070983887, 4.498335838317871, 9.389988899230957, 7.322944641113281, -0.0]
Tonya was boycotting one cheap museum and Jill 's French teachers are n't boycotting a lot . <eos>	[4.990954875946045, 6.397487640380859, 5.283520221710205, 2.816131830215454, 1.8294663429260254, 6.636519432067871, 3.4987337589263916, 6.568831443786621, 5.675018310546875, 6.973896026611328, 6.943199634552002, 4.705262184143066, 6.354865074157715, 5.680573463439941, 4.018502712249756, 6.125336647033691, 2.1771068572998047, 2.803970460263372e-07]	[2.9371604919433594, 2.719536781311035, 13.477840423583984, 5.864964485168457, 14.017216682434082, 10.479799270629883, 2.0923280715942383, 14.75984001159668, 2.4642066955566406, 9.602627754211426, 11.268775939941406, 4.944465637207031, 6.30134391784668, 11.424528121948242, 4.432194709777832, 6.96238899230957, 1.3686542510986328, -0.0]	Tonya was boycotting one museum and Jill 's French teachers are n't boycotting a lot cheap . <eos>	[4.991130828857422, 6.394062042236328, 5.282229423522949, 2.8164849281311035, 1.8298735618591309, 3.7160422801971436, 5.991694927215576, 5.392889499664307, 7.04775333404541, 6.804617404937744, 4.497030258178711, 6.261800289154053, 5.838053226470947, 3.858009099960327, 6.147512912750244, 2.202955484390259, 4.0938615798950195, 2.7299270755065663e-07]	[2.9386978149414062, 2.7175683975219727, 13.473575592041016, 5.863191604614258, 11.810583114624023, 2.4062862396240234, 14.90917682647705, 2.160329818725586, 9.749663352966309, 11.553443908691406, 4.421430587768555, 6.7965240478515625, 11.285276412963867, 4.506595611572266, 7.475876808166504, 16.127304077148438, 1.3312797546386719, -0.0]
Barbara has remembered one small school and Eric has remembered a lot . <eos>	[4.991124153137207, 6.055330276489258, 4.624593734741211, 4.547419548034668, 2.4266233444213867, 6.633640766143799, 5.344968795776367, 5.7512311935424805, 6.06400203704834, 5.412179946899414, 4.404470920562744, 6.949802398681641, 0.3833963871002197, 2.783886543511471e-07]	[10.274158477783203, 4.671418190002441, 12.214822769165039, 5.485487937927246, 8.921624183654785, 5.146635055541992, 4.210231781005859, 12.071722030639648, 4.928611755371094, 11.530393600463867, 3.6417551040649414, 4.5383100509643555, 6.995428085327148, -0.0]	Barbara has remembered one school and Eric has remembered a lot small . <eos>	[4.991866588592529, 6.058450698852539, 4.6242451667785645, 4.547645568847656, 2.429698944091797, 5.272050857543945, 4.918713569641113, 6.155429840087891, 5.542793273925781, 4.512177467346191, 6.934014320373535, 0.42955851554870605, 6.930797100067139, 2.855075251773087e-07]	[10.275786399841309, 4.672636985778809, 12.206503868103027, 5.483883857727051, 8.681781768798828, 4.788506507873535, 11.864312171936035, 5.303122520446777, 11.573956489562988, 3.5896425247192383, 4.4190673828125, 12.820633888244629, 5.338881492614746, -0.0]
Larry 's teachers exit one smooth closet and these waiters exit five . <eos>	[4.991346836090088, 6.252380847930908, 6.727272033691406, 4.921748638153076, 4.187325954437256, 3.4541831016540527, 5.976870536804199, 3.4335367679595947, 6.261538028717041, 6.601496696472168, 6.275669097900391, 5.105639934539795, 5.8693742752075195, 2.883143679355271e-07]	[9.822772979736328, 4.194787979125977, 9.842576026916504, 11.456693649291992, 5.857207298278809, 14.058799743652344, 9.88686466217041, 2.045421600341797, 8.347637176513672, 3.117800712585449, 9.21861457824707, 8.052106857299805, 3.442964553833008, -0.0]	Larry 's teachers exit one closet and these waiters exit five smooth . <eos>	[4.9896440505981445, 6.2523088455200195, 6.724834442138672, 4.921256065368652, 4.187737941741943, 3.4545648097991943, 3.233078956604004, 6.248264312744141, 6.282832622528076, 6.000503063201904, 4.749433517456055, 6.090468883514404, 6.083899021148682, 3.0553334795513365e-07]	[9.821634292602539, 4.193754196166992, 9.852241516113281, 11.453325271606445, 5.858475685119629, 11.943257331848145, 1.7579317092895508, 8.781641006469727, 3.4094934463500977, 9.369824409484863, 8.033504486083984, 12.934078216552734, 4.3542585372924805, -0.0]
Rodney climbs up many hard hills and Tara climbs up few . <eos>	[4.990484237670898, 5.335576057434082, 3.5239481925964355, 3.329430103302002, 5.034926414489746, 5.132081031799316, 3.0521345138549805, 6.2246856689453125, 5.743826866149902, 4.002094268798828, 3.467482566833496, 3.565774917602539, 3.0745866297365865e-07]	[11.41519546508789, 12.50385856628418, 2.8626766204833984, 8.776166915893555, 9.507221221923828, 4.382939338684082, 1.2548656463623047, 11.925729751586914, 6.072549819946289, 3.1133031845092773, 13.24378776550293, 6.475315093994141, -0.0]	Rodney climbs up many hills and Tara climbs up few hard . <eos>	[4.988948345184326, 5.337089538574219, 3.5237483978271484, 3.3291828632354736, 5.0327067375183105, 3.2683725357055664, 5.5663251876831055, 5.695428848266602, 3.8431131839752197, 3.25298810005188, 3.3843624591827393, 4.267666816711426, 3.140892488318059e-07]	[11.412424087524414, 12.497187614440918, 2.8622207641601562, 8.775537490844727, 2.477381706237793, 1.3645401000976562, 12.62682056427002, 4.999225616455078, 3.100152015686035, 13.539016723632812, 11.252994537353516, 7.054950714111328, -0.0]
Janet has visited a few big mothers of and this patient has visited a lot . <eos>	[4.984515190124512, 2.7437353134155273, 4.930280685424805, 5.665849685668945, 4.620711326599121, 5.862366676330566, 5.391109943389893, 3.475200891494751, 5.046902179718018, 5.616942882537842, 5.6474151611328125, 3.9406378269195557, 4.417054653167725, 4.564416885375977, 5.852725028991699, 1.3906159400939941, 2.8228595283508184e-07]	[10.474503517150879, 6.026791572570801, 7.131417274475098, 4.216649055480957, 4.304413795471191, 7.989267349243164, 11.784788131713867, 4.083148956298828, 8.774995803833008, 10.611403465270996, 10.582484245300293, 3.2125539779663086, 5.085878372192383, 4.080808639526367, 4.627986907958984, 3.206785202026367, -0.0]	Janet has visited a few mothers of and this patient has visited a lot big . <eos>	[4.99064826965332, 2.738729238510132, 4.928936958312988, 5.664276123046875, 4.621894359588623, 5.861563682556152, 3.444538116455078, 5.769435882568359, 6.215421676635742, 6.17629337310791, 4.091029167175293, 4.371337890625, 4.519196033477783, 6.207385063171387, 1.5460914373397827, 6.172398567199707, 2.839378225871769e-07]	[10.489252090454102, 6.025138854980469, 7.126611709594727, 4.214447975158691, 4.305307388305664, 10.955413818359375, 4.338201522827148, 7.817661285400391, 10.19465446472168, 9.262486457824707, 3.4648380279541016, 5.225282669067383, 3.895279884338379, 4.754137992858887, 14.402985572814941, 3.9438438415527344, -0.0]
Cheryl 's mentee is discussing one hidden art gallery and the actress is discussing two . <eos>	[4.993623733520508, 5.837117671966553, 5.906428337097168, 6.623486518859863, 5.820676803588867, 4.596253395080566, 2.4545254707336426, 6.130682945251465, 5.741059303283691, 3.8450570106506348, 5.484810829162598, 6.141522407531738, 5.257325649261475, 6.326169490814209, 4.01629638671875, 5.891810894012451, 2.938709826594277e-07]	[11.890496253967285, 2.8820629119873047, 3.700985908508301, 2.674044609069824, 12.3648099899292, 5.926553726196289, 9.635967254638672, 8.267427444458008, 5.446852684020996, 2.6680192947387695, 2.4760093688964844, 7.602034568786621, 3.890448570251465, 6.552757263183594, 6.4398088455200195, 6.40812873840332, -0.0]	Cheryl 's mentee is discussing one art gallery and the actress is discussing two hidden . <eos>	[4.993227005004883, 5.838319778442383, 5.901157379150391, 6.622045040130615, 5.821915626525879, 4.595744609832764, 2.457110643386841, 5.614176273345947, 4.060704231262207, 4.397595405578613, 4.001654624938965, 4.445308685302734, 6.154099464416504, 4.047245979309082, 5.879782676696777, 5.678125381469727, 2.962649148230412e-07]	[11.904117584228516, 2.8819093704223633, 3.7004852294921875, 2.6739301681518555, 12.359521865844727, 5.926224708557129, 10.623270034790039, 6.097707748413086, 2.711297035217285, 2.760064125061035, 8.011905670166016, 3.479940414428711, 6.743258476257324, 6.197640419006348, 8.045223236083984, 8.052461624145508, -0.0]
Naomi had n't returned to one old school and this dancer had n't returned to two . <eos>	[4.993985652923584, 5.404396057128906, 4.888059139251709, 4.857159614562988, 1.943849802017212, 4.953213214874268, 3.5166008472442627, 5.479085922241211, 3.667783498764038, 5.394163608551025, 4.813082695007324, 4.259374141693115, 4.683348655700684, 4.552967071533203, 2.53749942779541, 4.274508953094482, 5.056981563568115, 2.9953162083984353e-07]	[11.93443489074707, 5.7005205154418945, 7.423765182495117, 5.02497673034668, 0.4125080108642578, 7.479376792907715, 8.385307312011719, 2.827683448791504, 2.9632492065429688, 6.249967575073242, 11.179876327514648, 2.3522472381591797, 5.8471879959106445, 5.293464660644531, 0.7885589599609375, 10.702765464782715, 2.833737373352051, -0.0]	Naomi had n't returned to one school and this dancer had n't returned to two old . <eos>	[4.9930219650268555, 5.407505035400391, 4.88746452331543, 4.857779502868652, 1.94367516040802, 4.953989028930664, 3.5149474143981934, 3.5409598350524902, 5.145768165588379, 4.831841468811035, 4.570942401885986, 4.73907995223999, 4.708295822143555, 2.511143207550049, 4.321645259857178, 5.149709701538086, 5.952698707580566, 2.976292989842477e-07]	[11.945630073547363, 5.699454307556152, 7.41972541809082, 5.024864196777344, 0.41242218017578125, 7.480247497558594, 5.0752058029174805, 2.730653762817383, 6.484367370605469, 10.53620433807373, 2.5097875595092773, 5.652596473693848, 5.343784332275391, 0.768798828125, 10.769111633300781, 5.868284225463867, 6.055200576782227, -0.0]
Every daughter of Lisa is n't investigating no young sons of and Leslie is n't investigating some . <eos>	[4.991006851196289, 6.176100254058838, 3.7244467735290527, 4.636171817779541, 4.891359329223633, 5.732822418212891, 5.80191707611084, 4.141049385070801, 5.559448719024658, 4.970772743225098, 3.3056740760803223, 4.583900451660156, 6.364381790161133, 4.8701043128967285, 5.829953193664551, 5.706890106201172, 4.162448406219482, 2.743614673614502, 2.908228680098546e-07]	[7.683203220367432, 8.335982322692871, 1.1243925094604492, 8.070735931396484, 2.065066337585449, 8.200722694396973, 11.545391082763672, 8.864419937133789, 10.048774719238281, 6.633628845214844, 2.5397567749023438, 9.364702224731445, 11.653820037841797, 4.173199653625488, 5.430981636047363, 10.36557388305664, 7.047554016113281, 5.819252014160156, -0.0]	Every daughter of Lisa is n't investigating no sons of and Leslie is n't investigating some young . <eos>	[4.995607852935791, 6.178313732147217, 3.7286391258239746, 4.632144927978516, 4.884612083435059, 5.733118057250977, 5.80112886428833, 4.1406378746032715, 5.557643413543701, 3.2670528888702393, 4.262054443359375, 6.310248374938965, 4.563420295715332, 5.659712791442871, 5.589618682861328, 4.178503513336182, 2.8306708335876465, 4.282404899597168, 2.816134951899585e-07]	[7.681038856506348, 8.336692810058594, 1.1270027160644531, 8.064953804016113, 2.058137893676758, 8.200018882751465, 11.538688659667969, 8.866861343383789, 7.941362380981445, 2.7184066772460938, 9.289567947387695, 11.530442237854004, 3.9952220916748047, 5.775439262390137, 10.645657539367676, 7.091711044311523, 9.22634506225586, 4.591276168823242, -0.0]
Holly 's piano teachers escape from one out in the open grandfather and the cashiers escape from at least as many . <eos>	[4.993758678436279, 5.736562728881836, 7.0054802894592285, 5.445755958557129, 5.05192232131958, 4.158422470092773, 4.153456211090088, 4.255631446838379, 0.9704579710960388, 3.1526007652282715, 6.1061906814575195, 4.787075519561768, 3.1507561206817627, 5.953361511230469, 0.7817838191986084, 6.047344207763672, 3.8664493560791016, 2.934814691543579, 3.1193277835845947, 3.4327661991119385, 2.884021759033203, 3.811613082885742, 3.081849513364432e-07]	[10.874541282653809, 2.642756462097168, 7.912782192230225, 7.414401054382324, 9.9822359085083, 1.7584218978881836, 5.26762580871582, 6.988981246948242, 5.468301773071289, 1.0438823699951172, 7.5765533447265625, 12.465763092041016, 2.9860153198242188, 2.459408760070801, 7.2547454833984375, 6.996163368225098, 2.316957473754883, 8.470246315002441, 1.4909849166870117, 6.080890655517578, 2.258108139038086, 4.841823577880859, -0.0]	Holly 's piano teachers escape from one grandfather and the cashiers escape from at least as many out in the open . <eos>	[4.993474960327148, 5.741485118865967, 7.005100250244141, 5.448825359344482, 5.0551652908325195, 4.158413887023926, 4.152137756347656, 4.260315418243408, 2.369389772415161, 5.4457173347473145, 0.8900295495986938, 4.536614418029785, 3.246420383453369, 3.4674901962280273, 3.2110538482666016, 3.4502434730529785, 2.436382532119751, 3.3422183990478516, 1.2444947957992554, 4.308650016784668, 6.763955593109131, 4.625812530517578, 3.091378744102258e-07]	[10.881293296813965, 2.647991180419922, 7.914407253265381, 7.419460296630859, 9.986045837402344, 1.7602710723876953, 5.268171310424805, 12.990242004394531, 3.1010541915893555, 3.1649856567382812, 6.984683990478516, 6.69974422454834, 2.620828628540039, 8.452079772949219, 1.409205436706543, 6.67888069152832, 2.2856435775756836, 8.03043270111084, 5.868890762329102, 0.9655885696411133, 7.927913665771484, 1.3424835205078125, -0.0]
Leslie was returning to no rough glaciers and Julie was returning to some . <eos>	[4.99229097366333, 6.293533802032471, 4.945835113525391, 1.583125352859497, 4.833367347717285, 6.233016014099121, 6.593306064605713, 3.1308350563049316, 5.652256011962891, 5.676977634429932, 5.8946638107299805, 1.6800397634506226, 4.307115077972412, 5.991970062255859, 2.955858917630394e-07]	[10.389413833618164, 2.991424560546875, 9.917572975158691, 0.41185951232910156, 12.093286514282227, 10.40138053894043, 12.702363967895508, 2.2295799255371094, 14.18249225616455, 2.287041664123535, 6.785730361938477, 0.5152854919433594, 8.773426055908203, 7.807224273681641, -0.0]	Leslie was returning to no glaciers and Julie was returning to some rough . <eos>	[4.996913909912109, 6.292386054992676, 4.950692653656006, 1.5830445289611816, 4.833582878112793, 6.232717514038086, 3.316519021987915, 5.700493812561035, 5.956186771392822, 5.888455390930176, 1.8614966869354248, 4.344902038574219, 6.084650039672852, 4.964040279388428, 2.996173975589045e-07]	[10.388723373413086, 2.9882678985595703, 9.91910171508789, 0.4119606018066406, 12.091666221618652, 13.002613067626953, 2.5154342651367188, 14.471802711486816, 2.167093276977539, 6.797746658325195, 0.6089248657226562, 8.884625434875488, 7.247641563415527, 7.173337936401367, -0.0]
Marie 's nieces hire one bad ex-wife and Linda 's French teachers hire several . <eos>	[4.995283126831055, 5.187032699584961, 6.746664047241211, 2.8847289085388184, 3.8145108222961426, 3.951169967651367, 4.372259616851807, 2.5833146572113037, 4.823995590209961, 4.156603813171387, 4.771397590637207, 4.185096263885498, 2.6954526901245117, 4.099172592163086, 5.846078872680664, 2.798586251628876e-07]	[10.184298515319824, 2.89237117767334, 9.887334823608398, 13.531388282775879, 4.9242753982543945, 13.71198844909668, 10.892053604125977, 2.4681501388549805, 9.5008544921875, 1.5175514221191406, 10.937153816223145, 8.939988136291504, 11.752504348754883, 6.774722099304199, 4.965198516845703, -0.0]	Marie 's nieces hire one ex-wife and Linda 's French teachers hire several bad . <eos>	[4.9954915046691895, 5.190530776977539, 6.744963645935059, 2.8867273330688477, 3.813336133956909, 3.9510557651519775, 2.288459300994873, 2.7165145874023438, 3.6309280395507812, 4.794305324554443, 4.354347229003906, 2.4335105419158936, 3.9691643714904785, 5.918553352355957, 5.086225986480713, 2.8645104066526983e-07]	[10.180399894714355, 2.8977651596069336, 9.888391494750977, 13.527704238891602, 4.924277305603027, 11.724985122680664, 2.239910125732422, 10.791620254516602, 1.3779067993164062, 10.244148254394531, 7.942619323730469, 12.014802932739258, 6.489039421081543, 11.558832168579102, 5.776725769042969, -0.0]
Dawn kisses a few unconvinced partners and Carol kisses a lot . <eos>	[4.9924445152282715, 5.849681854248047, 4.455524921417236, 4.771945953369141, 6.012942314147949, 4.842173099517822, 3.067866802215576, 5.6784772872924805, 5.161654949188232, 3.135347366333008, 5.226016998291016, 2.194636583328247, 3.050407428872859e-07]	[11.20287799835205, 7.705705165863037, 4.578498840332031, 7.475802421569824, 14.852672576904297, 12.47670841217041, 1.7382259368896484, 11.289651870727539, 5.167137145996094, 5.389472961425781, 6.6773529052734375, 2.2180862426757812, -0.0]	Dawn kisses a few partners and Carol kisses a lot unconvinced . <eos>	[4.9927849769592285, 5.850564002990723, 4.4571452140808105, 4.770699501037598, 6.013278007507324, 3.0041942596435547, 5.670688629150391, 5.216081619262695, 3.141104221343994, 5.199311256408691, 2.5568947792053223, 2.5575032234191895, 2.765403337434691e-07]	[11.17807674407959, 7.710894584655762, 4.572582244873047, 7.475323677062988, 9.05034065246582, 1.579493522644043, 11.185772895812988, 5.070474624633789, 5.196773529052734, 6.393438339233398, 16.086421966552734, 1.1965312957763672, -0.0]
Those waitresses were scaring one happy sister and some rice is n't scaring five . <eos>	[4.995427131652832, 5.718544960021973, 5.695536136627197, 6.694160461425781, 5.1180644035339355, 4.98301887512207, 6.079996109008789, 3.191105842590332, 5.918602466583252, 5.717735290527344, 5.0964884757995605, 5.9304280281066895, 5.870518684387207, 2.9129104614257812, 3.8123652935028076, 2.8775630767086113e-07]	[7.47467041015625, 4.547604560852051, 2.0562381744384766, 3.7963714599609375, 8.162644386291504, 10.516740798950195, 6.722287654876709, 2.5001163482666016, 5.0944976806640625, 11.279987335205078, 5.013583183288574, 6.3358612060546875, 3.3726062774658203, 11.023046493530273, 2.242300033569336, -0.0]	Those waitresses were scaring one sister and some rice is n't scaring five happy . <eos>	[4.99013614654541, 5.726218223571777, 5.688796043395996, 6.692804336547852, 5.117588996887207, 4.982945919036865, 3.070173978805542, 3.595747947692871, 5.445736885070801, 4.53516960144043, 6.000661373138428, 6.029814720153809, 2.7836289405822754, 3.624779224395752, 4.913007736206055, 2.915577397288871e-07]	[7.466095924377441, 4.539560317993164, 2.0505237579345703, 3.7970943450927734, 8.166339874267578, 10.577844619750977, 2.46047306060791, 5.7975568771362305, 11.386756896972656, 6.642823219299316, 7.773520469665527, 3.4904184341430664, 10.50788688659668, 10.283760070800781, 2.961301803588867, -0.0]
Guy 's granddaughter ascended one concealed slope and a lot of grandsons of Todd ascended two . <eos>	[4.989145278930664, 5.739562034606934, 7.386908531188965, 4.105062007904053, 2.5331332683563232, 1.3296301364898682, 6.616921424865723, 3.1252450942993164, 6.026132583618164, 6.860411643981934, 0.5897287130355835, 6.409423828125, 4.448986053466797, 4.729108810424805, 3.9600186347961426, 2.638047218322754, 4.216435432434082, 3.1919583420858544e-07]	[10.175691604614258, 2.8655481338500977, 8.039627075195312, 12.01171875, 6.513242721557617, 15.660322189331055, 10.168388366699219, 2.5365257263183594, 4.228646278381348, 6.600440979003906, 0.0707855224609375, 14.369795799255371, 4.382781982421875, 11.438616752624512, 6.695004463195801, 8.035388946533203, 4.794414520263672, -0.0]	Guy 's granddaughter ascended one slope and a lot of grandsons of Todd ascended two concealed . <eos>	[4.993215084075928, 5.741407871246338, 7.38466739654541, 4.106996536254883, 2.531978130340576, 1.329071283340454, 2.8125972747802734, 5.919863700866699, 7.0485615730285645, 0.6802780032157898, 6.24053430557251, 4.322312355041504, 4.6959004402160645, 3.9117376804351807, 2.6657183170318604, 3.970736026763916, 5.66462516784668, 3.3431746260248474e-07]	[10.158060073852539, 2.86968994140625, 8.034687042236328, 12.009754180908203, 6.510455131530762, 13.59511661529541, 2.1191482543945312, 4.718961715698242, 6.588896751403809, 0.08540725708007812, 14.147829055786133, 4.471414566040039, 11.656436920166016, 6.920296669006348, 7.868866920471191, 13.840290069580078, 5.870226860046387, -0.0]
Jane observed three uncertain sons and Keith observed almost as many . <eos>	[4.996310234069824, 5.873831748962402, 3.10911226272583, 6.901066780090332, 6.461996555328369, 3.7959680557250977, 5.539783477783203, 5.156798362731934, 3.730715036392212, 4.174134254455566, 3.793454885482788, 4.924485683441162, 2.947325015156821e-07]	[9.642093658447266, 11.349785804748535, 7.473320007324219, 11.119585037231445, 7.917274475097656, 2.746218681335449, 11.54555606842041, 7.8958740234375, 8.951717376708984, 4.428701400756836, 2.2413806915283203, 5.570492744445801, -0.0]	Jane observed three sons and Keith observed almost as many uncertain . <eos>	[4.989490509033203, 5.872888565063477, 3.1006195545196533, 6.9045915603637695, 3.703514337539673, 4.237911701202393, 5.055448055267334, 4.212222099304199, 4.178546905517578, 4.313220977783203, 4.8213653564453125, 5.397804260253906, 2.850892997230403e-07]	[9.654728889465332, 11.35496997833252, 7.486565589904785, 6.894414901733398, 2.349471092224121, 11.880117416381836, 9.159085273742676, 8.913737297058105, 4.132989883422852, 1.924159049987793, 13.520604133605957, 4.746560096740723, -0.0]
Samantha 's daughters think about three hard turtles and all grandsons of Jerry think about fewer . <eos>	[4.993340015411377, 6.145303726196289, 5.860690116882324, 5.34701681137085, 2.676152229309082, 4.74387264251709, 5.330438613891602, 5.056541442871094, 3.9403131008148193, 4.593966484069824, 4.4145379066467285, 3.7395217418670654, 5.457434177398682, 3.6851117610931396, 3.854569911956787, 4.222275257110596, 6.009838104248047, 2.974196888771985e-07]	[11.829479217529297, 3.372964859008789, 7.759129047393799, 10.536473274230957, 4.154831886291504, 8.098503112792969, 9.47230052947998, 9.998069763183594, 2.125600814819336, 5.303902626037598, 10.713573455810547, 2.975292205810547, 8.585180282592773, 11.484146118164062, 2.6992874145507812, 13.196172714233398, 3.732163429260254, -0.0]	Samantha 's daughters think about three turtles and all grandsons of Jerry think about fewer hard . <eos>	[4.996072769165039, 6.145086288452148, 5.85983943939209, 5.342494964599609, 2.6753664016723633, 4.743319511413574, 5.329888820648193, 4.325145721435547, 4.9615373611450195, 3.9382996559143066, 3.728548765182495, 5.342297554016113, 3.5808563232421875, 3.7088866233825684, 4.24349308013916, 5.779049873352051, 4.903369903564453, 3.085614821429772e-07]	[11.823526382446289, 3.3710193634033203, 7.761383533477783, 10.53099536895752, 4.154087066650391, 8.098564147949219, 10.561622619628906, 2.651020050048828, 5.044986724853516, 11.359268188476562, 2.9363908767700195, 8.764067649841309, 11.804898262023926, 2.5393295288085938, 13.408856391906738, 10.121014595031738, 5.831118583679199, -0.0]
Ann is lifting three white couches and a sister of many girls is lifting fewer . <eos>	[4.996007919311523, 5.9496307373046875, 5.607056140899658, 4.190491676330566, 5.756731986999512, 5.950234889984131, 4.311215400695801, 6.347264289855957, 6.3624749183654785, 4.974790096282959, 5.067193031311035, 5.7019429206848145, 3.3181142807006836, 6.32820987701416, 4.15385103225708, 6.281017303466797, 2.912782406383485e-07]	[10.325241088867188, 2.863224983215332, 14.278315544128418, 7.103486061096191, 6.117847442626953, 2.7694272994995117, 2.7156620025634766, 2.482046127319336, 8.92532730102539, 4.163228988647461, 7.5116376876831055, 4.736452102661133, 9.52718448638916, 11.376590728759766, 12.638833045959473, 5.759753227233887, -0.0]	Ann is lifting three couches and a sister of many girls is lifting fewer white . <eos>	[4.993928909301758, 5.948524475097656, 5.603965759277344, 4.1891889572143555, 5.757483959197998, 4.749432563781738, 6.607569694519043, 6.732054710388184, 4.6021623611450195, 5.051442623138428, 5.531557083129883, 3.1648976802825928, 6.34476375579834, 4.110204696655273, 6.297728061676025, 5.753785133361816, 3.116585958196083e-07]	[10.327596664428711, 2.8643617630004883, 14.282172203063965, 7.103032112121582, 3.076258659362793, 2.546351432800293, 2.8691654205322266, 8.507944107055664, 4.541325569152832, 7.375999450683594, 5.024702072143555, 9.471695899963379, 11.449197769165039, 12.506982803344727, 7.3950347900390625, 5.221767425537109, -0.0]
